TransactionID,CustomerID,ProductCategory,Quantity,OrderWeight_kg,TransactionAmount_EUR,IsStandardOrder,IsUrgent,BaseShippingCost_EUR,WeightSurchargeCost_EUR,ColdChainPremium_EUR,UrgencyPremium_EUR,TotalShippingCost_EUR,ShippingCostPerUnit_EUR
TXN-2023-008794,CUST-272,Fresh,17,44.96,447.26,False,False,20.0,33.72,20.0,0.0,73.72,4.34
TXN-2023-008795,CUST-272,Grocery,13,61.61,349.02,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008796,CUST-272,Fresh,21,55.54,549.8,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008797,CUST-272,Milk,6,5.27,164.5,False,False,20.0,3.95,15.0,0.0,38.95,6.49
TXN-2023-008798,CUST-272,Milk,18,15.8,460.31,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008799,CUST-272,Grocery,12,56.87,315.51,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008800,CUST-272,DetergentsPaper,4,4.06,106.46,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008801,CUST-272,Milk,9,7.9,230.14,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008802,CUST-272,Frozen,17,26.49,443.19,False,False,20.0,19.87,0.0,0.0,39.87,2.35
TXN-2023-008803,CUST-273,Milk,23,20.18,591.01,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008804,CUST-273,Milk,19,16.67,487.58,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008805,CUST-273,Milk,20,17.55,519.61,False,False,20.0,13.16,15.0,0.0,48.16,2.41
TXN-2023-008806,CUST-273,Grocery,13,61.61,325.29,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008807,CUST-273,Milk,35,30.72,897.02,False,False,20.0,23.04,15.0,0.0,58.04,1.66
TXN-2023-008808,CUST-273,Frozen,11,17.14,287.49,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008809,CUST-273,Milk,21,18.43,536.98,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008810,CUST-273,Grocery,22,104.26,574.24,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008811,CUST-273,Milk,22,19.31,561.24,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008812,CUST-273,Milk,15,13.16,393.1,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008813,CUST-273,Delicatessen,7,4.29,178.54,False,False,20.0,3.22,18.0,0.0,41.22,5.89
TXN-2023-008814,CUST-273,Milk,16,14.04,404.41,False,False,20.0,10.53,15.0,0.0,45.53,2.85
TXN-2023-008815,CUST-273,Grocery,13,61.61,337.64,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008816,CUST-273,Milk,16,14.04,424.2,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008817,CUST-273,Milk,16,14.04,418.0,False,False,20.0,10.53,15.0,0.0,45.53,2.85
TXN-2023-008818,CUST-273,Milk,31,27.21,798.58,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008819,CUST-273,Milk,17,14.92,447.78,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008820,CUST-273,Grocery,19,90.04,482.95,False,False,20.0,67.53,0.0,0.0,87.53,4.61
TXN-2023-008821,CUST-273,Grocery,20,94.78,520.04,False,False,20.0,71.09,0.0,0.0,91.09,4.55
TXN-2023-008822,CUST-273,Milk,33,28.96,849.44,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008823,CUST-273,Milk,16,14.04,408.19,False,False,20.0,10.53,15.0,0.0,45.53,2.85
TXN-2023-008824,CUST-273,Milk,17,14.92,438.01,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008825,CUST-273,Milk,15,13.16,399.55,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008826,CUST-273,Milk,29,25.45,735.44,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008827,CUST-273,Grocery,17,80.57,429.16,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008828,CUST-273,Frozen,12,18.7,318.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008829,CUST-273,Milk,18,15.8,458.4,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008830,CUST-273,Milk,16,14.04,414.79,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008831,CUST-273,Grocery,12,56.87,317.59,False,False,20.0,42.65,0.0,0.0,62.65,5.22
TXN-2023-008832,CUST-273,Milk,7,6.14,186.91,False,False,20.0,4.61,15.0,0.0,39.61,5.66
TXN-2023-008833,CUST-273,Milk,12,10.53,324.68,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008834,CUST-273,Frozen,7,10.91,199.31,False,False,20.0,8.18,0.0,0.0,28.18,4.03
TXN-2023-008835,CUST-273,Milk,19,16.67,488.69,False,False,20.0,12.51,15.0,0.0,47.51,2.5
TXN-2023-008836,CUST-273,Milk,13,11.41,336.38,False,False,20.0,8.56,15.0,0.0,43.56,3.35
TXN-2023-008837,CUST-273,Milk,14,12.29,352.91,False,False,20.0,9.21,15.0,0.0,44.21,3.16
TXN-2023-008838,CUST-273,Grocery,9,42.65,226.36,False,False,20.0,31.99,0.0,0.0,51.99,5.78
TXN-2023-008839,CUST-273,Milk,22,19.31,553.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008840,CUST-273,Grocery,5,23.7,147.58,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008841,CUST-273,Milk,6,5.27,168.45,False,False,20.0,3.95,15.0,0.0,38.95,6.49
TXN-2023-008842,CUST-273,Fresh,17,44.96,429.4,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008843,CUST-274,Fresh,48,126.94,1219.59,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008844,CUST-274,Fresh,31,81.98,780.55,False,False,20.0,61.49,20.0,0.0,101.49,3.27
TXN-2023-008845,CUST-274,Frozen,35,54.54,890.94,False,False,20.0,40.9,0.0,0.0,60.9,1.74
TXN-2023-008846,CUST-274,Fresh,70,185.12,1757.78,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008847,CUST-274,Fresh,31,81.98,782.12,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008848,CUST-274,Fresh,53,140.16,1343.65,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008849,CUST-274,Fresh,72,190.41,1814.32,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008850,CUST-274,Milk,31,27.21,797.65,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008851,CUST-274,Frozen,36,56.1,907.95,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008852,CUST-274,Fresh,98,259.17,2459.89,False,False,20.0,194.37,20.0,0.0,234.37,2.39
TXN-2023-008853,CUST-274,Fresh,19,50.25,491.5,False,False,20.0,37.68,20.0,0.0,77.68,4.09
TXN-2023-008854,CUST-274,Fresh,91,240.65,2299.06,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008855,CUST-274,Fresh,18,47.6,457.3,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008856,CUST-274,Fresh,42,111.07,1073.99,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008857,CUST-274,Fresh,102,269.74,2553.66,False,False,20.0,202.31,20.0,0.0,242.31,2.38
TXN-2023-008858,CUST-274,Fresh,27,71.4,697.65,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008859,CUST-274,Frozen,34,52.98,856.41,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008860,CUST-274,Fresh,68,179.83,1708.79,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008861,CUST-274,Fresh,150,396.68,3766.24,False,False,20.0,297.51,20.0,0.0,337.51,2.25
TXN-2023-008862,CUST-274,Fresh,35,92.56,897.45,False,False,20.0,69.42,20.0,0.0,109.42,3.13
TXN-2023-008863,CUST-274,Fresh,91,240.65,2294.63,False,False,20.0,180.49,20.0,0.0,220.49,2.42
TXN-2023-008864,CUST-274,Fresh,65,171.9,1636.35,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008865,CUST-274,Fresh,31,81.98,780.52,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008866,CUST-274,Fresh,64,169.25,1616.24,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008867,CUST-274,Fresh,79,208.92,1984.54,False,False,20.0,156.69,20.0,0.0,196.69,2.49
TXN-2023-008868,CUST-274,Fresh,139,367.59,3485.66,False,False,20.0,275.69,20.0,0.0,315.69,2.27
TXN-2023-008869,CUST-274,Fresh,38,100.49,960.46,False,False,20.0,75.37,20.0,0.0,115.37,3.04
TXN-2023-008870,CUST-274,Frozen,47,73.24,1196.46,False,True,20.0,54.93,0.0,20.0,94.93,2.02
TXN-2023-008871,CUST-274,Fresh,46,121.65,1161.35,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008872,CUST-274,Frozen,57,88.82,1433.39,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008873,CUST-274,Grocery,55,260.66,1380.84,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008874,CUST-274,Delicatessen,108,66.26,2704.07,False,True,20.0,49.69,18.0,20.0,107.69,1.0
TXN-2023-008875,CUST-275,DetergentsPaper,8,8.12,218.1,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008876,CUST-275,Fresh,8,21.16,218.1,False,False,20.0,15.87,20.0,0.0,55.87,6.98
TXN-2023-008877,CUST-275,Delicatessen,8,4.91,223.06,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008878,CUST-275,Milk,7,6.14,197.66,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008879,CUST-275,Grocery,7,33.17,180.03,False,False,20.0,24.88,0.0,0.0,44.88,6.41
TXN-2023-008880,CUST-275,Grocery,8,37.91,223.06,False,False,20.0,28.44,0.0,0.0,48.44,6.05
TXN-2023-008881,CUST-275,DetergentsPaper,5,5.08,141.21,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008882,CUST-275,Milk,4,3.51,112.13,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008883,CUST-275,Delicatessen,8,4.91,202.22,False,False,20.0,3.68,18.0,0.0,41.68,5.21
TXN-2023-008884,CUST-275,Delicatessen,7,4.29,196.02,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008885,CUST-275,DetergentsPaper,6,6.09,156.57,False,False,20.0,4.57,0.0,0.0,24.57,4.1
TXN-2023-008886,CUST-275,Grocery,8,37.91,221.75,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008887,CUST-275,Fresh,3,7.93,98.16,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008888,CUST-275,DetergentsPaper,7,7.11,198.9,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008889,CUST-275,Delicatessen,8,4.91,207.1,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008890,CUST-275,Frozen,10,15.58,260.23,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008891,CUST-275,Delicatessen,5,3.07,143.28,False,False,20.0,2.3,18.0,0.0,40.3,8.06
TXN-2023-008892,CUST-275,Grocery,8,37.91,200.52,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008893,CUST-275,Milk,5,4.39,140.72,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008894,CUST-275,Grocery,4,18.96,121.7,False,False,20.0,14.22,0.0,0.0,34.22,8.55
TXN-2023-008895,CUST-275,DetergentsPaper,4,4.06,120.01,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008896,CUST-275,Delicatessen,12,7.36,309.8,False,False,20.0,5.52,18.0,0.0,43.52,3.63
TXN-2023-008897,CUST-275,Milk,6,5.27,165.54,False,False,20.0,3.95,15.0,0.0,38.95,6.49
TXN-2023-008898,CUST-275,Grocery,8,37.91,204.68,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008899,CUST-275,Frozen,3,4.67,98.38,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008900,CUST-275,Frozen,12,18.7,302.37,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008901,CUST-275,Grocery,12,56.87,300.08,False,False,20.0,42.65,0.0,0.0,62.65,5.22
TXN-2023-008902,CUST-275,Fresh,6,15.87,164.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008903,CUST-275,Delicatessen,1,0.61,41.92,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008904,CUST-275,Grocery,7,33.17,187.85,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008905,CUST-275,Grocery,11,52.13,282.8,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008906,CUST-275,DetergentsPaper,4,4.06,118.11,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008907,CUST-275,Fresh,9,23.8,232.8,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008908,CUST-275,Delicatessen,4,2.45,106.33,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008909,CUST-275,Delicatessen,6,3.68,152.19,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008910,CUST-275,Milk,6,5.27,159.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008911,CUST-275,Delicatessen,5,3.07,140.56,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008912,CUST-275,Milk,13,11.41,346.98,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008913,CUST-276,Milk,3,2.63,89.62,False,False,20.0,1.97,15.0,0.0,36.97,12.32
TXN-2023-008914,CUST-276,Milk,3,2.63,89.62,False,False,20.0,1.97,15.0,0.0,36.97,12.32
TXN-2023-008915,CUST-276,Milk,3,2.63,89.62,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008916,CUST-276,Milk,2,1.76,69.97,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008917,CUST-276,Milk,3,2.63,91.66,False,False,20.0,1.97,15.0,0.0,36.97,12.32
TXN-2023-008918,CUST-276,Milk,3,2.63,91.66,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008919,CUST-276,Milk,3,2.63,93.7,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008920,CUST-276,Milk,3,2.63,91.97,False,False,20.0,1.97,15.0,0.0,36.97,12.32
TXN-2023-008921,CUST-276,Frozen,3,4.67,93.7,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008922,CUST-276,Milk,3,2.63,93.7,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008923,CUST-276,Milk,4,3.51,104.9,False,False,20.0,2.63,15.0,0.0,37.63,9.41
TXN-2023-008924,CUST-276,Milk,4,3.51,102.62,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008925,CUST-276,Frozen,4,6.23,104.79,False,False,20.0,4.67,0.0,0.0,24.67,6.17
TXN-2023-008926,CUST-276,Delicatessen,3,1.84,99.21,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008927,CUST-276,Frozen,2,3.12,67.66,False,False,20.0,2.34,0.0,0.0,22.34,11.17
TXN-2023-008928,CUST-276,Milk,3,2.63,91.4,False,False,20.0,1.97,15.0,0.0,36.97,12.32
TXN-2023-008929,CUST-276,Milk,3,2.63,81.3,False,True,20.0,1.97,15.0,20.0,56.97,18.99
TXN-2023-008930,CUST-276,Milk,4,3.51,106.94,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008931,CUST-276,Milk,3,2.63,82.48,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008932,CUST-276,Frozen,4,6.23,109.99,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008933,CUST-276,Milk,5,4.39,127.31,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008934,CUST-276,Fresh,1,2.64,47.71,False,True,20.0,1.98,20.0,20.0,61.98,61.98
TXN-2023-008935,CUST-276,Fresh,5,13.22,127.31,False,False,20.0,9.92,20.0,0.0,49.92,9.98
TXN-2023-008936,CUST-276,Fresh,5,13.22,127.31,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008937,CUST-276,Fresh,1,2.64,31.74,False,True,20.0,1.98,20.0,20.0,61.98,61.98
TXN-2023-008938,CUST-276,Grocery,4,18.96,124.25,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008939,CUST-276,Milk,4,3.51,124.25,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008940,CUST-276,Milk,3,2.63,98.17,False,True,20.0,1.97,15.0,20.0,56.97,18.99
TXN-2023-008941,CUST-276,Milk,4,3.51,117.12,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008942,CUST-276,Milk,4,3.51,117.12,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008943,CUST-276,Fresh,2,5.29,54.22,False,True,20.0,3.97,20.0,20.0,63.97,31.98
TXN-2023-008944,CUST-276,Fresh,4,10.58,122.21,False,False,20.0,7.93,20.0,0.0,47.93,11.98
TXN-2023-008945,CUST-276,Milk,4,3.51,122.21,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008946,CUST-276,Fresh,4,10.58,122.21,False,False,20.0,7.93,20.0,0.0,47.93,11.98
TXN-2023-008947,CUST-276,Fresh,4,10.58,117.72,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008948,CUST-276,Milk,5,4.39,137.49,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008949,CUST-276,Delicatessen,5,3.07,142.58,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008950,CUST-276,Fresh,5,13.22,142.58,False,False,20.0,9.92,20.0,0.0,49.92,9.98
TXN-2023-008951,CUST-277,Fresh,33,87.27,837.05,False,False,20.0,65.45,20.0,0.0,105.45,3.2
TXN-2023-008952,CUST-277,Fresh,7,18.51,177.2,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008953,CUST-277,Fresh,16,42.31,414.51,False,False,20.0,31.73,20.0,0.0,71.73,4.48
TXN-2023-008954,CUST-277,Delicatessen,30,18.4,751.88,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008955,CUST-277,Frozen,28,43.63,704.54,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008956,CUST-277,Grocery,64,303.31,1601.28,False,False,20.0,227.48,0.0,0.0,247.48,3.87
TXN-2023-008957,CUST-277,Delicatessen,28,17.18,701.57,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008958,CUST-277,Delicatessen,56,34.36,1421.09,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008959,CUST-277,Delicatessen,18,11.04,465.25,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008960,CUST-277,Delicatessen,34,20.86,857.22,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008961,CUST-277,Fresh,48,126.94,1224.66,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008962,CUST-277,Fresh,12,31.73,302.44,False,False,20.0,23.8,20.0,0.0,63.8,5.32
TXN-2023-008963,CUST-277,Frozen,33,51.42,833.89,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008964,CUST-277,Fresh,20,52.89,502.22,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008965,CUST-277,Frozen,35,54.54,892.18,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008966,CUST-277,Fresh,22,58.18,568.83,False,False,20.0,43.64,20.0,0.0,83.64,3.8
TXN-2023-008967,CUST-277,Delicatessen,51,31.29,1281.64,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008968,CUST-277,Milk,42,36.86,1059.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008969,CUST-277,Frozen,40,62.33,1023.87,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008970,CUST-277,Fresh,17,44.96,441.76,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008971,CUST-277,Fresh,39,103.14,984.13,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008972,CUST-277,Delicatessen,30,18.4,770.54,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008973,CUST-277,Fresh,40,105.78,1005.09,False,False,20.0,79.34,20.0,0.0,119.34,2.98
TXN-2023-008974,CUST-277,Grocery,19,90.04,491.42,False,False,20.0,67.53,0.0,0.0,87.53,4.61
TXN-2023-008975,CUST-277,Fresh,37,97.85,945.5,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008976,CUST-277,Frozen,28,43.63,714.08,False,False,20.0,32.72,0.0,0.0,52.72,1.88
TXN-2023-008977,CUST-277,Fresh,38,100.49,968.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008978,CUST-277,Frozen,32,49.86,804.73,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008979,CUST-277,Fresh,34,89.91,857.36,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008980,CUST-277,Fresh,74,195.7,1853.1,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008981,CUST-277,Fresh,24,63.47,600.18,False,False,20.0,47.6,20.0,0.0,87.6,3.65
TXN-2023-008982,CUST-277,DetergentsPaper,22,22.34,571.11,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008983,CUST-277,Fresh,98,259.17,2455.28,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008984,CUST-277,Fresh,18,47.6,471.51,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008985,CUST-277,Milk,39,34.23,992.95,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008986,CUST-277,Fresh,32,84.63,809.58,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008987,CUST-277,Frozen,51,79.47,1284.13,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008988,CUST-277,Frozen,20,31.16,523.36,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008989,CUST-277,Fresh,34,89.91,852.31,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008990,CUST-277,Milk,24,21.06,610.85,False,False,20.0,15.8,15.0,0.0,50.8,2.12
TXN-2023-008991,CUST-277,Fresh,75,198.34,1893.45,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008992,CUST-277,Grocery,17,80.57,429.53,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008993,CUST-277,Fresh,45,119.0,1143.24,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008994,CUST-277,Fresh,117,309.41,2940.7,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008995,CUST-277,Milk,23,20.18,580.93,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008996,CUST-277,Fresh,28,74.05,709.56,False,False,20.0,55.54,20.0,0.0,95.54,3.41
TXN-2023-008997,CUST-277,Fresh,37,97.85,945.09,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-008998,CUST-277,Fresh,65,171.9,1634.32,False,False,20.0,128.92,20.0,0.0,168.92,2.6
TXN-2023-008999,CUST-277,Fresh,38,100.49,952.52,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009000,CUST-277,Delicatessen,13,7.98,342.36,False,False,20.0,5.98,18.0,0.0,43.98,3.38
TXN-2023-009001,CUST-278,Frozen,52,81.03,1303.63,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009002,CUST-278,Fresh,26,68.76,652.45,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009003,CUST-278,Delicatessen,31,19.02,776.65,False,False,20.0,14.26,18.0,0.0,52.26,1.69
TXN-2023-009004,CUST-278,Frozen,37,57.66,930.52,False,False,20.0,43.24,0.0,0.0,63.24,1.71
TXN-2023-009005,CUST-278,Frozen,13,20.26,331.21,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009006,CUST-278,Frozen,20,31.16,517.26,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009007,CUST-278,Frozen,49,76.35,1235.17,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009008,CUST-278,Frozen,33,51.42,830.04,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009009,CUST-278,Fresh,31,81.98,791.54,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009010,CUST-278,Frozen,18,28.05,457.6,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009011,CUST-278,Frozen,121,188.55,3035.67,False,False,20.0,141.41,0.0,0.0,161.41,1.33
TXN-2023-009012,CUST-278,Frozen,29,45.19,728.38,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009013,CUST-278,Fresh,27,71.4,693.58,False,False,20.0,53.55,20.0,0.0,93.55,3.46
TXN-2023-009014,CUST-278,Fresh,40,105.78,1007.68,True,True,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009015,CUST-278,Frozen,64,99.73,1611.16,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009016,CUST-278,Frozen,18,28.05,456.34,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009017,CUST-278,Frozen,38,59.21,966.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009018,CUST-278,Frozen,18,28.05,472.07,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009019,CUST-278,Frozen,20,31.16,503.51,False,False,20.0,23.37,0.0,0.0,43.37,2.17
TXN-2023-009020,CUST-278,Fresh,40,105.78,1011.45,False,False,20.0,79.34,20.0,0.0,119.34,2.98
TXN-2023-009021,CUST-278,Frozen,35,54.54,885.89,False,False,20.0,40.9,0.0,0.0,60.9,1.74
TXN-2023-009022,CUST-278,Frozen,42,65.45,1065.28,False,True,20.0,49.08,0.0,20.0,89.08,2.12
TXN-2023-009023,CUST-278,Fresh,30,79.34,774.46,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009024,CUST-278,Frozen,14,21.82,356.08,True,False,0.0,0.0,0.0,0.0,0.0,0.0
TXN-2023-009025,CUST-278,Frozen,71,110.64,1792.02,False,False,20.0,82.98,0.0,0.0,102.98,1.45
TXN-2023-009026,CUST-278,Fresh,34,89.91,874.37,False,False,20.0,67.44,20.0,0.0,107.44,3.16
