TransactionID,CustomerID,CustomerSegment,TransactionAmount_EUR,PaymentTerms,DSO_Days,AnnualInterestRate,DailyInterestCost_EUR,DSO_InterestCost_EUR
TXN-2023-007242,CUST-232,Mid-Market,869.81,Net-30,30,0.05,0.1192,3.57
TXN-2023-007243,CUST-232,Mid-Market,430.66,Net-90,90,0.05,0.059,5.31
TXN-2023-007244,CUST-232,Mid-Market,222.52,Net-60,60,0.05,0.0305,1.83
TXN-2023-007245,CUST-232,Mid-Market,461.75,Net-30,30,0.05,0.0633,1.9
TXN-2023-007246,CUST-232,Mid-Market,618.57,Net-60,60,0.05,0.0847,5.08
TXN-2023-007247,CUST-232,Mid-Market,339.05,Net-60,60,0.05,0.0464,2.79
TXN-2023-007248,CUST-232,Mid-Market,471.39,Net-60,60,0.05,0.0646,3.87
TXN-2023-007249,CUST-232,Mid-Market,647.88,Net-90,90,0.05,0.0888,7.99
TXN-2023-007250,CUST-232,Mid-Market,807.98,Net-60,60,0.05,0.1107,6.64
TXN-2023-007251,CUST-232,Mid-Market,561.89,Net-30,30,0.05,0.077,2.31
TXN-2023-007252,CUST-232,Mid-Market,1186.41,Net-30,30,0.05,0.1625,4.88
TXN-2023-007253,CUST-232,Mid-Market,226.39,Net-30,30,0.05,0.031,0.93
TXN-2023-007254,CUST-232,Mid-Market,507.2,Net-90,90,0.05,0.0695,6.25
TXN-2023-007255,CUST-232,Mid-Market,974.6,Net-30,30,0.05,0.1335,4.01
TXN-2023-007256,CUST-232,Mid-Market,442.76,Net-60,60,0.05,0.0607,3.64
TXN-2023-007257,CUST-232,Mid-Market,174.54,Net-60,60,0.05,0.0239,1.43
TXN-2023-007258,CUST-233,Mid-Market,850.95,Net-90,90,0.05,0.1166,10.49
TXN-2023-007259,CUST-233,Mid-Market,346.3,Net-60,60,0.05,0.0474,2.85
TXN-2023-007260,CUST-233,Mid-Market,509.2,Net-30,30,0.05,0.0698,2.09
TXN-2023-007261,CUST-233,Mid-Market,824.74,Net-60,60,0.05,0.113,6.78
TXN-2023-007262,CUST-233,Mid-Market,1066.24,Net-90,90,0.05,0.1461,13.15
TXN-2023-007263,CUST-233,Mid-Market,637.05,Net-60,60,0.05,0.0873,5.24
TXN-2023-007264,CUST-233,Mid-Market,742.68,Net-60,60,0.05,0.1017,6.1
TXN-2023-007265,CUST-233,Mid-Market,1061.63,Net-60,60,0.05,0.1454,8.73
TXN-2023-007266,CUST-233,Mid-Market,533.93,Net-60,60,0.05,0.0731,4.39
TXN-2023-007267,CUST-233,Mid-Market,436.84,Net-90,90,0.05,0.0598,5.39
TXN-2023-007268,CUST-233,Mid-Market,714.29,Net-60,60,0.05,0.0978,5.87
TXN-2023-007269,CUST-233,Mid-Market,1671.67,Net-60,60,0.05,0.229,13.74
TXN-2023-007270,CUST-233,Mid-Market,495.89,Net-60,60,0.05,0.0679,4.08
TXN-2023-007271,CUST-233,Mid-Market,388.31,Net-90,90,0.05,0.0532,4.79
TXN-2023-007272,CUST-233,Mid-Market,979.04,Net-60,60,0.05,0.1341,8.05
TXN-2023-007273,CUST-233,Mid-Market,380.75,Net-60,60,0.05,0.0522,3.13
TXN-2023-007274,CUST-233,Mid-Market,430.58,Net-90,90,0.05,0.059,5.31
TXN-2023-007275,CUST-233,Mid-Market,932.75,Net-30,30,0.05,0.1278,3.83
TXN-2023-007276,CUST-233,Mid-Market,403.36,Net-30,30,0.05,0.0553,1.66
TXN-2023-007277,CUST-233,Mid-Market,1142.47,Net-60,60,0.05,0.1565,9.39
TXN-2023-007278,CUST-233,Mid-Market,470.8,Net-90,90,0.05,0.0645,5.8
TXN-2023-007279,CUST-233,Mid-Market,661.92,Net-60,60,0.05,0.0907,5.44
TXN-2023-007280,CUST-233,Mid-Market,1909.9,Net-60,60,0.05,0.2616,15.7
TXN-2023-007281,CUST-233,Mid-Market,395.36,Net-30,30,0.05,0.0542,1.62
TXN-2023-007282,CUST-233,Mid-Market,608.25,Net-90,90,0.05,0.0833,7.5
TXN-2023-007283,CUST-233,Mid-Market,1057.99,Net-60,60,0.05,0.1449,8.7
TXN-2023-007284,CUST-233,Mid-Market,591.36,Net-30,30,0.05,0.081,2.43
TXN-2023-007285,CUST-233,Mid-Market,288.03,Net-30,30,0.05,0.0395,1.18
TXN-2023-007286,CUST-233,Mid-Market,924.67,Net-90,90,0.05,0.1267,11.4
TXN-2023-007287,CUST-233,Mid-Market,595.13,Net-90,90,0.05,0.0815,7.34
TXN-2023-007288,CUST-233,Mid-Market,283.52,Net-30,30,0.05,0.0388,1.17
TXN-2023-007289,CUST-233,Mid-Market,466.96,Net-30,30,0.05,0.064,1.92
TXN-2023-007290,CUST-233,Mid-Market,621.55,Net-90,90,0.05,0.0851,7.66
TXN-2023-007291,CUST-233,Mid-Market,686.51,Net-90,90,0.05,0.094,8.46
TXN-2023-007292,CUST-233,Mid-Market,335.11,Net-60,60,0.05,0.0459,2.75
TXN-2023-007293,CUST-233,Mid-Market,1206.95,Net-60,60,0.05,0.1653,9.92
TXN-2023-007294,CUST-233,Mid-Market,238.11,Net-60,60,0.05,0.0326,1.96
TXN-2023-007295,CUST-233,Mid-Market,369.32,Net-60,60,0.05,0.0506,3.04
TXN-2023-007296,CUST-233,Mid-Market,888.08,Net-60,60,0.05,0.1217,7.3
TXN-2023-007297,CUST-233,Mid-Market,721.1,Net-60,60,0.05,0.0988,5.93
TXN-2023-007298,CUST-233,Mid-Market,413.62,Net-60,60,0.05,0.0567,3.4
TXN-2023-007299,CUST-233,Mid-Market,728.55,Net-60,60,0.05,0.0998,5.99
TXN-2023-007300,CUST-233,Mid-Market,1082.91,Net-60,60,0.05,0.1483,8.9
TXN-2023-007301,CUST-233,Mid-Market,1578.12,Net-90,90,0.05,0.2162,19.46
TXN-2023-007302,CUST-233,Mid-Market,765.43,Net-60,60,0.05,0.1049,6.29
TXN-2023-007303,CUST-233,Mid-Market,898.1,Net-30,30,0.05,0.123,3.69
TXN-2023-007304,CUST-234,SMB,135.27,Net-90,90,0.05,0.0185,1.67
TXN-2023-007305,CUST-234,SMB,338.97,Net-30,30,0.05,0.0464,1.39
TXN-2023-007306,CUST-234,SMB,338.97,Net-30,30,0.05,0.0464,1.39
TXN-2023-007307,CUST-234,SMB,172.47,Net-30,30,0.05,0.0236,0.71
TXN-2023-007308,CUST-234,SMB,172.63,Net-60,60,0.05,0.0236,1.42
TXN-2023-007309,CUST-234,SMB,280.95,Net-30,30,0.05,0.0385,1.15
TXN-2023-007310,CUST-234,SMB,243.51,Net-60,60,0.05,0.0334,2.0
TXN-2023-007311,CUST-234,SMB,346.67,Net-60,60,0.05,0.0475,2.85
TXN-2023-007312,CUST-234,SMB,198.51,Net-30,30,0.05,0.0272,0.82
TXN-2023-007313,CUST-234,SMB,354.38,Net-30,30,0.05,0.0485,1.46
TXN-2023-007314,CUST-234,SMB,120.09,Net-30,30,0.05,0.0165,0.49
TXN-2023-007315,CUST-234,SMB,244.91,Net-30,30,0.05,0.0335,1.01
TXN-2023-007316,CUST-234,SMB,87.98,Net-30,30,0.05,0.0121,0.36
TXN-2023-007317,CUST-234,SMB,396.75,Net-30,30,0.05,0.0543,1.63
TXN-2023-007318,CUST-234,SMB,106.63,Net-30,30,0.05,0.0146,0.44
TXN-2023-007319,CUST-234,SMB,43.54,Net-30,30,0.05,0.006,0.18
TXN-2023-007320,CUST-234,SMB,259.75,Net-30,30,0.05,0.0356,1.07
TXN-2023-007321,CUST-234,SMB,183.8,Net-30,30,0.05,0.0252,0.76
TXN-2023-007322,CUST-234,SMB,129.15,Net-90,90,0.05,0.0177,1.59
TXN-2023-007323,CUST-234,SMB,79.5,Net-30,30,0.05,0.0109,0.33
TXN-2023-007324,CUST-234,SMB,178.02,Net-30,30,0.05,0.0244,0.73
TXN-2023-007325,CUST-234,SMB,349.75,Net-30,30,0.05,0.0479,1.44
TXN-2023-007326,CUST-234,SMB,215.05,Net-30,30,0.05,0.0295,0.88
TXN-2023-007327,CUST-234,SMB,125.43,Net-60,60,0.05,0.0172,1.03
TXN-2023-007328,CUST-234,SMB,300.37,Net-90,90,0.05,0.0411,3.7
TXN-2023-007329,CUST-234,SMB,318.53,Net-30,30,0.05,0.0436,1.31
TXN-2023-007330,CUST-234,SMB,361.52,Net-90,90,0.05,0.0495,4.46
TXN-2023-007331,CUST-234,SMB,85.99,Net-90,90,0.05,0.0118,1.06
TXN-2023-007332,CUST-234,SMB,180.5,Net-30,30,0.05,0.0247,0.74
TXN-2023-007333,CUST-234,SMB,292.12,Net-60,60,0.05,0.04,2.4
TXN-2023-007334,CUST-234,SMB,270.41,Net-60,60,0.05,0.037,2.22
TXN-2023-007335,CUST-234,SMB,357.05,Net-90,90,0.05,0.0489,4.4
TXN-2023-007336,CUST-234,SMB,124.6,Net-60,60,0.05,0.0171,1.02
TXN-2023-007337,CUST-234,SMB,191.75,Net-90,90,0.05,0.0263,2.36
TXN-2023-007338,CUST-234,SMB,128.43,Net-30,30,0.05,0.0176,0.53
TXN-2023-007339,CUST-234,SMB,189.63,Net-60,60,0.05,0.026,1.56
TXN-2023-007340,CUST-234,SMB,196.33,Net-30,30,0.05,0.0269,0.81
TXN-2023-007341,CUST-234,SMB,462.23,Net-30,30,0.05,0.0633,1.9
TXN-2023-007342,CUST-234,SMB,169.18,Net-90,90,0.05,0.0232,2.09
TXN-2023-007343,CUST-234,SMB,111.63,Net-90,90,0.05,0.0153,1.38
TXN-2023-007344,CUST-234,SMB,277.8,Net-30,30,0.05,0.0381,1.14
TXN-2023-007345,CUST-234,SMB,157.38,Net-60,60,0.05,0.0216,1.29
TXN-2023-007346,CUST-234,SMB,178.07,Net-60,60,0.05,0.0244,1.46
TXN-2023-007347,CUST-234,SMB,149.93,Net-90,90,0.05,0.0205,1.85
TXN-2023-007348,CUST-234,SMB,539.27,Net-30,30,0.05,0.0739,2.22
TXN-2023-007349,CUST-234,SMB,279.19,Net-30,30,0.05,0.0382,1.15
TXN-2023-007350,CUST-234,SMB,192.43,Net-30,30,0.05,0.0264,0.79
TXN-2023-007351,CUST-235,Mid-Market,1010.89,Net-90,90,0.05,0.1385,12.46
TXN-2023-007352,CUST-235,Mid-Market,679.91,Net-60,60,0.05,0.0931,5.59
TXN-2023-007353,CUST-235,Mid-Market,371.24,Net-30,30,0.05,0.0509,1.53
TXN-2023-007354,CUST-235,Mid-Market,586.74,Net-90,90,0.05,0.0804,7.23
TXN-2023-007355,CUST-235,Mid-Market,627.86,Net-60,60,0.05,0.086,5.16
TXN-2023-007356,CUST-235,Mid-Market,643.11,Net-60,60,0.05,0.0881,5.29
TXN-2023-007357,CUST-235,Mid-Market,800.4,Net-60,60,0.05,0.1096,6.58
TXN-2023-007358,CUST-235,Mid-Market,716.52,Net-30,30,0.05,0.0982,2.94
TXN-2023-007359,CUST-235,Mid-Market,787.45,Net-30,30,0.05,0.1079,3.24
TXN-2023-007360,CUST-235,Mid-Market,629.62,Net-60,60,0.05,0.0862,5.17
TXN-2023-007361,CUST-235,Mid-Market,1027.96,Net-30,30,0.05,0.1408,4.22
TXN-2023-007362,CUST-235,Mid-Market,942.46,Net-60,60,0.05,0.1291,7.75
TXN-2023-007363,CUST-235,Mid-Market,385.16,Net-60,60,0.05,0.0528,3.17
TXN-2023-007364,CUST-235,Mid-Market,600.28,Net-60,60,0.05,0.0822,4.93
TXN-2023-007365,CUST-235,Mid-Market,476.07,Net-60,60,0.05,0.0652,3.91
TXN-2023-007366,CUST-235,Mid-Market,435.01,Net-60,60,0.05,0.0596,3.58
TXN-2023-007367,CUST-235,Mid-Market,665.09,Net-90,90,0.05,0.0911,8.2
TXN-2023-007368,CUST-235,Mid-Market,233.11,Net-60,60,0.05,0.0319,1.92
TXN-2023-007369,CUST-235,Mid-Market,281.37,Net-30,30,0.05,0.0385,1.16
TXN-2023-007370,CUST-235,Mid-Market,879.9,Net-30,30,0.05,0.1205,3.62
TXN-2023-007371,CUST-235,Mid-Market,878.99,Net-30,30,0.05,0.1204,3.61
TXN-2023-007372,CUST-235,Mid-Market,418.17,Net-60,60,0.05,0.0573,3.44
TXN-2023-007373,CUST-235,Mid-Market,366.37,Net-60,60,0.05,0.0502,3.01
TXN-2023-007374,CUST-235,Mid-Market,1031.03,Net-30,30,0.05,0.1412,4.24
TXN-2023-007375,CUST-235,Mid-Market,717.28,Net-30,30,0.05,0.0983,2.95
TXN-2023-007376,CUST-235,Mid-Market,351.82,Net-60,60,0.05,0.0482,2.89
TXN-2023-007377,CUST-235,Mid-Market,298.61,Net-60,60,0.05,0.0409,2.45
TXN-2023-007378,CUST-235,Mid-Market,734.83,Net-30,30,0.05,0.1007,3.02
TXN-2023-007379,CUST-235,Mid-Market,312.13,Net-60,60,0.05,0.0428,2.57
TXN-2023-007380,CUST-235,Mid-Market,743.21,Net-90,90,0.05,0.1018,9.16
TXN-2023-007381,CUST-235,Mid-Market,1080.23,Net-90,90,0.05,0.148,13.32
TXN-2023-007382,CUST-235,Mid-Market,358.95,Net-60,60,0.05,0.0492,2.95
TXN-2023-007383,CUST-235,Mid-Market,603.3,Net-60,60,0.05,0.0826,4.96
TXN-2023-007384,CUST-235,Mid-Market,591.16,Net-30,30,0.05,0.081,2.43
TXN-2023-007385,CUST-235,Mid-Market,537.14,Net-60,60,0.05,0.0736,4.41
TXN-2023-007386,CUST-235,Mid-Market,532.08,Net-30,30,0.05,0.0729,2.19
TXN-2023-007387,CUST-235,Mid-Market,874.78,Net-60,60,0.05,0.1198,7.19
TXN-2023-007388,CUST-235,Mid-Market,461.44,Net-90,90,0.05,0.0632,5.69
TXN-2023-007389,CUST-235,Mid-Market,283.06,Net-60,60,0.05,0.0388,2.33
TXN-2023-007390,CUST-235,Mid-Market,1084.97,Net-60,60,0.05,0.1486,8.92
TXN-2023-007391,CUST-235,Mid-Market,404.01,Net-60,60,0.05,0.0553,3.32
TXN-2023-007392,CUST-235,Mid-Market,852.57,Net-30,30,0.05,0.1168,3.5
TXN-2023-007393,CUST-235,Mid-Market,633.59,Net-90,90,0.05,0.0868,7.81
TXN-2023-007394,CUST-235,Mid-Market,546.91,Net-30,30,0.05,0.0749,2.25
TXN-2023-007395,CUST-235,Mid-Market,718.52,Net-60,60,0.05,0.0984,5.91
TXN-2023-007396,CUST-235,Mid-Market,505.09,Net-30,30,0.05,0.0692,2.08
TXN-2023-007397,CUST-235,Mid-Market,232.29,Net-30,30,0.05,0.0318,0.95
TXN-2023-007398,CUST-235,Mid-Market,354.34,Net-30,30,0.05,0.0485,1.46
TXN-2023-007399,CUST-236,SMB,123.37,Net-30,30,0.05,0.0169,0.51
TXN-2023-007400,CUST-236,SMB,193.76,Net-30,30,0.05,0.0265,0.8
TXN-2023-007401,CUST-236,SMB,383.26,Net-60,60,0.05,0.0525,3.15
TXN-2023-007402,CUST-236,SMB,467.02,Net-30,30,0.05,0.064,1.92
TXN-2023-007403,CUST-236,SMB,317.78,Net-30,30,0.05,0.0435,1.31
TXN-2023-007404,CUST-236,SMB,217.74,Net-30,30,0.05,0.0298,0.89
TXN-2023-007405,CUST-236,SMB,196.61,Net-60,60,0.05,0.0269,1.62
TXN-2023-007406,CUST-236,SMB,420.74,Net-30,30,0.05,0.0576,1.73
TXN-2023-007407,CUST-236,SMB,174.9,Net-30,30,0.05,0.024,0.72
TXN-2023-007408,CUST-236,SMB,186.78,Net-30,30,0.05,0.0256,0.77
TXN-2023-007409,CUST-236,SMB,525.38,Net-90,90,0.05,0.072,6.48
TXN-2023-007410,CUST-236,SMB,548.45,Net-60,60,0.05,0.0751,4.51
TXN-2023-007411,CUST-236,SMB,163.63,Net-60,60,0.05,0.0224,1.34
TXN-2023-007412,CUST-236,SMB,456.42,Net-30,30,0.05,0.0625,1.88
TXN-2023-007413,CUST-236,SMB,525.55,Net-60,60,0.05,0.072,4.32
TXN-2023-007414,CUST-236,SMB,468.25,Net-30,30,0.05,0.0641,1.92
TXN-2023-007415,CUST-236,SMB,162.57,Net-30,30,0.05,0.0223,0.67
TXN-2023-007416,CUST-236,SMB,120.31,Net-30,30,0.05,0.0165,0.49
TXN-2023-007417,CUST-236,SMB,733.66,Net-90,90,0.05,0.1005,9.05
TXN-2023-007418,CUST-236,SMB,546.35,Net-30,30,0.05,0.0748,2.25
TXN-2023-007419,CUST-236,SMB,348.67,Net-90,90,0.05,0.0478,4.3
TXN-2023-007420,CUST-236,SMB,70.38,Net-30,30,0.05,0.0096,0.29
TXN-2023-007421,CUST-236,SMB,151.96,Net-30,30,0.05,0.0208,0.62
TXN-2023-007422,CUST-236,SMB,221.86,Net-60,60,0.05,0.0304,1.82
TXN-2023-007423,CUST-236,SMB,225.0,Net-30,30,0.05,0.0308,0.92
TXN-2023-007424,CUST-236,SMB,320.2,Net-30,30,0.05,0.0439,1.32
TXN-2023-007425,CUST-236,SMB,291.28,Net-90,90,0.05,0.0399,3.59
TXN-2023-007426,CUST-236,SMB,398.32,Net-30,30,0.05,0.0546,1.64
TXN-2023-007427,CUST-236,SMB,709.79,Net-60,60,0.05,0.0972,5.83
TXN-2023-007428,CUST-236,SMB,219.61,Net-30,30,0.05,0.0301,0.9
TXN-2023-007429,CUST-236,SMB,615.4,Net-30,30,0.05,0.0843,2.53
TXN-2023-007430,CUST-236,SMB,303.13,Net-30,30,0.05,0.0415,1.25
TXN-2023-007431,CUST-236,SMB,105.39,Net-30,30,0.05,0.0144,0.43
TXN-2023-007432,CUST-236,SMB,244.92,Net-30,30,0.05,0.0336,1.01
TXN-2023-007433,CUST-236,SMB,280.67,Net-30,30,0.05,0.0384,1.15
TXN-2023-007434,CUST-236,SMB,180.39,Net-30,30,0.05,0.0247,0.74
TXN-2023-007435,CUST-236,SMB,234.23,Net-90,90,0.05,0.0321,2.89
TXN-2023-007436,CUST-236,SMB,734.55,Net-30,30,0.05,0.1006,3.02
TXN-2023-007437,CUST-236,SMB,263.96,Net-90,90,0.05,0.0362,3.25
TXN-2023-007438,CUST-236,SMB,492.14,Net-90,90,0.05,0.0674,6.07
TXN-2023-007439,CUST-236,SMB,177.07,Net-30,30,0.05,0.0243,0.73
TXN-2023-007440,CUST-236,SMB,249.55,Net-60,60,0.05,0.0342,2.05
TXN-2023-007441,CUST-237,SMB,412.81,Net-30,30,0.05,0.0565,1.7
TXN-2023-007442,CUST-237,SMB,504.13,Net-30,30,0.05,0.0691,2.07
TXN-2023-007443,CUST-237,SMB,264.37,Net-30,30,0.05,0.0362,1.09
TXN-2023-007444,CUST-237,SMB,211.5,Net-60,60,0.05,0.029,1.74
TXN-2023-007445,CUST-237,SMB,824.69,Net-90,90,0.05,0.113,10.17
TXN-2023-007446,CUST-237,SMB,113.53,Net-60,60,0.05,0.0156,0.93
TXN-2023-007447,CUST-237,SMB,407.78,Net-30,30,0.05,0.0559,1.68
TXN-2023-007448,CUST-237,SMB,318.21,Net-30,30,0.05,0.0436,1.31
TXN-2023-007449,CUST-237,SMB,388.44,Net-30,30,0.05,0.0532,1.6
TXN-2023-007450,CUST-237,SMB,287.91,Net-30,30,0.05,0.0394,1.18
TXN-2023-007451,CUST-237,SMB,313.66,Net-30,30,0.05,0.043,1.29
TXN-2023-007452,CUST-237,SMB,265.68,Net-30,30,0.05,0.0364,1.09
TXN-2023-007453,CUST-237,SMB,205.1,Net-30,30,0.05,0.0281,0.84
TXN-2023-007454,CUST-237,SMB,317.97,Net-30,30,0.05,0.0436,1.31
TXN-2023-007455,CUST-237,SMB,213.02,Net-90,90,0.05,0.0292,2.63
TXN-2023-007456,CUST-237,SMB,355.08,Net-90,90,0.05,0.0486,4.38
TXN-2023-007457,CUST-237,SMB,467.83,Net-60,60,0.05,0.0641,3.85
TXN-2023-007458,CUST-237,SMB,493.92,Net-60,60,0.05,0.0677,4.06
TXN-2023-007459,CUST-237,SMB,467.7,Net-60,60,0.05,0.0641,3.84
TXN-2023-007460,CUST-237,SMB,323.25,Net-30,30,0.05,0.0443,1.33
TXN-2023-007461,CUST-237,SMB,796.98,Net-30,30,0.05,0.1092,3.28
TXN-2023-007462,CUST-237,SMB,235.28,Net-90,90,0.05,0.0322,2.9
TXN-2023-007463,CUST-237,SMB,250.21,Net-30,30,0.05,0.0343,1.03
TXN-2023-007464,CUST-237,SMB,221.01,Net-90,90,0.05,0.0303,2.72
TXN-2023-007465,CUST-237,SMB,296.03,Net-30,30,0.05,0.0406,1.22
TXN-2023-007466,CUST-237,SMB,216.31,Net-60,60,0.05,0.0296,1.78
TXN-2023-007467,CUST-237,SMB,583.38,Net-90,90,0.05,0.0799,7.19
TXN-2023-007468,CUST-237,SMB,483.71,Net-60,60,0.05,0.0663,3.98
TXN-2023-007469,CUST-237,SMB,802.09,Net-60,60,0.05,0.1099,6.59
TXN-2023-007470,CUST-237,SMB,97.4,Net-30,30,0.05,0.0133,0.4
TXN-2023-007471,CUST-237,SMB,334.61,Net-90,90,0.05,0.0458,4.13
TXN-2023-007472,CUST-237,SMB,159.19,Net-90,90,0.05,0.0218,1.96
TXN-2023-007473,CUST-237,SMB,224.29,Net-90,90,0.05,0.0307,2.77
TXN-2023-007474,CUST-237,SMB,278.39,Net-30,30,0.05,0.0381,1.14
TXN-2023-007475,CUST-237,SMB,164.54,Net-30,30,0.05,0.0225,0.68
TXN-2023-007476,CUST-237,SMB,523.69,Net-30,30,0.05,0.0717,2.15
TXN-2023-007477,CUST-237,SMB,606.14,Net-30,30,0.05,0.083,2.49
TXN-2023-007478,CUST-237,SMB,711.81,Net-30,30,0.05,0.0975,2.93
TXN-2023-007479,CUST-237,SMB,189.15,Net-60,60,0.05,0.0259,1.55
TXN-2023-007480,CUST-237,SMB,325.29,Net-60,60,0.05,0.0446,2.67
TXN-2023-007481,CUST-237,SMB,167.1,Net-30,30,0.05,0.0229,0.69
TXN-2023-007482,CUST-237,SMB,630.83,Net-30,30,0.05,0.0864,2.59
TXN-2023-007483,CUST-238,Mid-Market,589.37,Net-60,60,0.05,0.0807,4.84
TXN-2023-007484,CUST-238,Mid-Market,364.85,Net-30,30,0.05,0.05,1.5
TXN-2023-007485,CUST-238,Mid-Market,722.83,Net-30,30,0.05,0.099,2.97
TXN-2023-007486,CUST-238,Mid-Market,650.54,Net-60,60,0.05,0.0891,5.35
TXN-2023-007487,CUST-238,Mid-Market,779.77,Net-30,30,0.05,0.1068,3.2
TXN-2023-007488,CUST-238,Mid-Market,274.47,Net-60,60,0.05,0.0376,2.26
TXN-2023-007489,CUST-238,Mid-Market,495.39,Net-30,30,0.05,0.0679,2.04
TXN-2023-007490,CUST-238,Mid-Market,880.47,Net-90,90,0.05,0.1206,10.86
TXN-2023-007491,CUST-238,Mid-Market,513.92,Net-30,30,0.05,0.0704,2.11
TXN-2023-007492,CUST-238,Mid-Market,266.69,Net-30,30,0.05,0.0365,1.1
TXN-2023-007493,CUST-238,Mid-Market,987.96,Net-90,90,0.05,0.1353,12.18
TXN-2023-007494,CUST-238,Mid-Market,513.95,Net-60,60,0.05,0.0704,4.22
TXN-2023-007495,CUST-238,Mid-Market,1079.31,Net-60,60,0.05,0.1479,8.87
TXN-2023-007496,CUST-238,Mid-Market,314.09,Net-60,60,0.05,0.043,2.58
TXN-2023-007497,CUST-238,Mid-Market,371.36,Net-90,90,0.05,0.0509,4.58
TXN-2023-007498,CUST-238,Mid-Market,649.87,Net-60,60,0.05,0.089,5.34
TXN-2023-007499,CUST-238,Mid-Market,532.52,Net-60,60,0.05,0.0729,4.38
TXN-2023-007500,CUST-238,Mid-Market,1123.61,Net-30,30,0.05,0.1539,4.62
TXN-2023-007501,CUST-238,Mid-Market,1138.01,Net-90,90,0.05,0.1559,14.03
TXN-2023-007502,CUST-238,Mid-Market,608.07,Net-60,60,0.05,0.0833,5.0
TXN-2023-007503,CUST-238,Mid-Market,531.01,Net-30,30,0.05,0.0727,2.18
TXN-2023-007504,CUST-238,Mid-Market,674.67,Net-30,30,0.05,0.0924,2.77
TXN-2023-007505,CUST-238,Mid-Market,729.28,Net-60,60,0.05,0.0999,5.99
TXN-2023-007506,CUST-238,Mid-Market,1009.64,Net-60,60,0.05,0.1383,8.3
TXN-2023-007507,CUST-238,Mid-Market,553.44,Net-60,60,0.05,0.0758,4.55
TXN-2023-007508,CUST-238,Mid-Market,918.91,Net-90,90,0.05,0.1259,11.33
TXN-2023-007509,CUST-238,Mid-Market,765.75,Net-90,90,0.05,0.1049,9.44
TXN-2023-007510,CUST-238,Mid-Market,239.38,Net-30,30,0.05,0.0328,0.98
TXN-2023-007511,CUST-238,Mid-Market,476.68,Net-60,60,0.05,0.0653,3.92
TXN-2023-007512,CUST-238,Mid-Market,801.19,Net-60,60,0.05,0.1098,6.59
TXN-2023-007513,CUST-238,Mid-Market,606.68,Net-30,30,0.05,0.0831,2.49
TXN-2023-007514,CUST-238,Mid-Market,628.69,Net-60,60,0.05,0.0861,5.17
TXN-2023-007515,CUST-238,Mid-Market,1023.6,Net-30,30,0.05,0.1402,4.21
TXN-2023-007516,CUST-238,Mid-Market,776.35,Net-90,90,0.05,0.1063,9.57
TXN-2023-007517,CUST-238,Mid-Market,798.22,Net-90,90,0.05,0.1093,9.84
TXN-2023-007518,CUST-238,Mid-Market,406.42,Net-30,30,0.05,0.0557,1.67
TXN-2023-007519,CUST-238,Mid-Market,559.19,Net-60,60,0.05,0.0766,4.6
TXN-2023-007520,CUST-238,Mid-Market,1051.19,Net-60,60,0.05,0.144,8.64
TXN-2023-007521,CUST-238,Mid-Market,421.94,Net-60,60,0.05,0.0578,3.47
TXN-2023-007522,CUST-238,Mid-Market,359.72,Net-60,60,0.05,0.0493,2.96
TXN-2023-007523,CUST-238,Mid-Market,378.47,Net-90,90,0.05,0.0518,4.67
TXN-2023-007524,CUST-238,Mid-Market,1692.04,Net-30,30,0.05,0.2318,6.95
TXN-2023-007525,CUST-238,Mid-Market,740.52,Net-60,60,0.05,0.1014,6.09
TXN-2023-007526,CUST-239,SMB,112.97,Net-30,30,0.05,0.0155,0.46
TXN-2023-007527,CUST-239,SMB,103.63,Net-30,30,0.05,0.0142,0.43
TXN-2023-007528,CUST-239,SMB,377.15,Net-30,30,0.05,0.0517,1.55
TXN-2023-007529,CUST-239,SMB,377.15,Net-90,90,0.05,0.0517,4.65
TXN-2023-007530,CUST-239,SMB,215.88,Net-30,30,0.05,0.0296,0.89
TXN-2023-007531,CUST-239,SMB,375.74,Net-30,30,0.05,0.0515,1.54
TXN-2023-007532,CUST-239,SMB,205.27,Net-60,60,0.05,0.0281,1.69
TXN-2023-007533,CUST-239,SMB,254.2,Net-60,60,0.05,0.0348,2.09
TXN-2023-007534,CUST-239,SMB,190.84,Net-30,30,0.05,0.0261,0.78
TXN-2023-007535,CUST-239,SMB,234.28,Net-30,30,0.05,0.0321,0.96
TXN-2023-007536,CUST-239,SMB,394.29,Net-30,30,0.05,0.054,1.62
TXN-2023-007537,CUST-239,SMB,152.35,Net-30,30,0.05,0.0209,0.63
TXN-2023-007538,CUST-239,SMB,394.29,Net-30,30,0.05,0.054,1.62
TXN-2023-007539,CUST-239,SMB,85.02,Net-60,60,0.05,0.0116,0.7
TXN-2023-007540,CUST-239,SMB,218.61,Net-30,30,0.05,0.0299,0.9
TXN-2023-007541,CUST-239,SMB,441.44,Net-60,60,0.05,0.0605,3.63
TXN-2023-007542,CUST-239,SMB,126.67,Net-30,30,0.05,0.0174,0.52
TXN-2023-007543,CUST-239,SMB,162.18,Net-30,30,0.05,0.0222,0.67
TXN-2023-007544,CUST-239,SMB,226.42,Net-90,90,0.05,0.031,2.79
TXN-2023-007545,CUST-239,SMB,169.51,Net-30,30,0.05,0.0232,0.7
TXN-2023-007546,CUST-239,SMB,462.87,Net-30,30,0.05,0.0634,1.9
TXN-2023-007547,CUST-239,SMB,312.73,Net-30,30,0.05,0.0428,1.29
